Text,Label
यें तथाकथित संघी हिन्दुत्व के ठेकेदार  गोवा और North East में बाकायदा लाईसेंस जारी कर गाय 🐮 कटवा रहे हैं। #मोदी_है_तो_मुमकिन_है इन पाखंडीयों के लिए  कहीं गाय 🐮 मम्मी... और कहीं गाय 🐮 यम्मी.. 🔥 🔥  @BJP4India #NonsenseSambitPatra #Criminal_Sambit_Patra @sambitswaraj,2
'@Vijaynathusari @DrRPNishank भाई तुझे क्या लग रहा है कि सितंबर में दिवाली के बाद तो करोना खत्म हो जाएगा,0
'कंगना तुम्हें बहुजन से पंगा लेना भारी पड़ेगा! बहुजन एकता जिंदाबाद #Take_back_Kanganas_PadmaShri,0
'#JusticeForSushantSinghRajput  सारा अली खान और सुशांत सिंह राजपूत रिया की एंट्री से पहले रिलेशनशिप में थे सुशांत के वकील ने किया खुलासा।,0
'@garg_trupti @TOIMumbai शायद इन्हें इनका भविष्य अभी नजर आ गया है। इसलिए अभी से अभ्यास शुरू कर दिया है। समझ गए है की दीवाली दूर नहीं।,0
@vishaldutt1204 @parthtripathii मोमता बानो जेहादी,2
'@RuhiAnsari07 और औरंगजेब? अकबर के दीन ए इलाही  को कौन मानता है? जावेद जी भी औरंगजेब के ही भक्त हैं मूर्खो,1
'@advmajeedmemon बावसीर मुँह में गयी इलाज करवा लें जिहादी वैसे तुमहारी नस्ल में सबको ये जन्मजात ही बीमारी हैं ।।,2
'@iGautamshandily Yes। मुन्नवर राणा जेहादी है।,2
'कब तक वोट बैंक की राजनीति में इस तरीके की जिहादी मानसिकता पर चुप रहेंगे राजनीतिक दल।क्या देश की सुरक्षा से भी बड़ा होता है? #BangloreRiots,2
'@TimesNow @BSBommai बहुत सही । एक एक रुपया वसूल किया जाए उन जेहादी लोगो से जिन्होंने हिंसा करि,2
'@ppbajpai गुज़रा हुआ ज़माना  आता नहीं दुबारा हाफ़िज़ खुदा तुम्हारा,0
'जिहादी दिख नही रहे हैं बाजार में.... कागज ढूड रहे हैं #WelcomeBackAmitShah,2
'@upendraINC @INCIndia @AjayLalluINC @iGauravKdixit @RahulGandhi @INCUttarPradesh @IYC @priyankagandhi @srinivasiyc राहुल गांधी जिन्दाबाद ।,0
'@msdhoni के साथ क्रिकेट से सन्यास की घोषणा कर चुके @ImRaina के नाम कई रिकॉर्ड दर्ज हैं,0
'Nice line Didi👌 इंसानियत जिंदाबाद,0
'@rjfahad @shams_s Shams shanawaz जिंदाबाद,0
'@AnishSinghHindu @Rahul8ursrvc @HashTagCricket @SaketGokhale @AnilDeshmukhNCP @Thane_R_Police Nhi musalman ko musalman hi bola jata hai tu chusalman hai ,2
'@sayba_naaz आमीन सुम्मा आमीन,1
'बहुत सारे लोगों को देख रहा हूँ  राजपूत vs ब्राह्मण करने में लगे हैं! अब जिन्हें भी देखूंगा उसी वक़्त अनफोलो कर दूंगा। #आमीन,1
'हिंदुओ से घृणा करने वाले इस्लामिक जिहादी के लिए देश का pm श्रद्धांजलि दे !!,2
'@yadavakhilesh अखिलेश भैया जिंदाबाद  जिंदाबाद,0
'@TheAbhishek_IND सब के सब जेहादी थे,2
'@maariaKhanmk @ImranKhanPTI आतंकी की क़ब्र खोद देंगे बाबर की खुदी देखा जेहादी औरत,2
'अब तो सिर्फ यही दोनों #सुशांत_सिंह_राजपूत का केस सॉल्व कर सकते हैं....🤔 #SushantTruthNow #Casteist_Kangana,0
'तमाम  आलमे इस्लाम को नया साल मुबारक  1442 हिजरी    💚❤️,1
